Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Text
439044,B0009P5Y9I,A3JZNCC3VX1AAC,"Sam G. Mubara ""Darby""",0,0,5,1305244800,Lavazza Gran Crema Espresso Pods 20 pack,Better than other ese pods and cheaper than Illy pods. Smooth tasting with no after taste burn. I substituted Nespresso capsules and saved some money. Highly recommended. These pods needs a good machine to get the best out of them.,better ese pods cheaper illy pods smooth tasting taste burn substituted nespresso capsules saved money highly recommended pods needs good machine get best
325077,B0002DGRRA,A24CFW43ZERCSU,"D. E. Russo ""D Russo  Animal lover""",0,0,5,1276646400,DOG LOVES IT,"My dog, a little maltese, loves this product.  She knows she will get it as a reward for doing her business on the wee wee pads.  Works every time to reinforce her behavior. I also received the product in a timely fashion thanks to Amazon.",dog little maltese loves product knows get reward business wee wee pads works every time reinforce behavior also received product timely fashion thanks amazon
379482,B007RLRCLK,A1DI7KMBSK5MTU,Victoria Satterfield,11,12,5,1250726400,Anecdotal evidence was too true for me!,"I drank 3 cups brewed with 2 tea bags each of this tea for the last few months of my pregnancy.  The amount of time I spent pushing my son out totaled 5 minutes.  My midwife had said there were lots of anecdotal reports of raspberry leaf tea causing easier labors but I was skeptical.  Obviously, my experience made me a believer!<br /><br />I found this tea's taste to be no different from the more expensive brands.  And I appreciate that the design of these teabags is less wasteful by not using strings, tags, or staples like most teas.",drank cups brewed tea bags tea last months pregnancy amount time spent pushing son totaled minutes midwife said lots anecdotal reports raspberry leaf tea causing easier labors skeptical obviously experience made believerbr br found teas taste different expensive brands appreciate design teabags less wasteful using strings tags staples like teas
246172,B0009F3SBY,A1WEM2C4KK86T6,Margaret,1,1,5,1240617600,My Favorite Tea!,"Yogi Tea Green Tea Kombucha is excellent.  Lightly flavored, never bitter, excellent any time of day.  I've drunk this tea for many years and just love it.  Amazon's price, especially on the auto-delivery, is the best I've found.",yogi tea green tea kombucha excellent lightly flavored never bitter excellent time day ive drunk tea many years love amazons price especially autodelivery best ive found
243525,B00305L330,A18LM9AWCHBL8U,Christy M.,0,0,5,1341878400,Best Protein Drink Out There!,"As a weight loss & fitness blogger and runner, I've tried so many protein drinks. CLICK is by far the most delicious - yes! it's delicious - product out there. The mocha is my favorite, and for only 120 calories per serving, I know it's not going to blow my diet. It's great pre- or post- workout, as a meal replacement (made with milk), a snack, hot, cold, blended. You name it. I always feel great when I drink CLICK, energized, never shaky.",weight loss fitness blogger runner ive tried many protein drinks click far delicious yes delicious product mocha favorite calories per serving know going blow diet great pre post workout meal replacement made milk snack hot cold blended name always feel great drink click energized never shaky
106272,B00264TMWU,A13W573T3WR5LJ,K. Rocha,6,6,5,1319155200,We love Blue,"My dogs have been raised on Blue. It is all I will feed them because of quality, ingredients, method of cooking (cold-formed bits), and smell/flavor.<br />I do keep it in an airtight container so it stays fresh longer but I recommend you buy the size that will last a month or so. After a month of being open, it loses it's 'oomph'. The food is still good, but it won't smell as strongly (I'm not sure how smell and flavor diminish but I know every time we open a new bag my dogs act very happy and jump around)<br /><br />I have two doxies, one is 10 lbs and one is 8 lbs. This bag lasts me a month and I feed them each 3 oz. a day.",dogs raised blue feed quality ingredients method cooking coldformed bits smellflavorbr keep airtight container stays fresh longer recommend buy size last month month open loses oomph food still good wont smell strongly im sure smell flavor diminish know every time open new bag dogs act happy jump aroundbr br two doxies one lbs one lbs bag lasts month feed oz day
261621,B000BHCAJG,A3HN37JL43QJYF,T. Gores,0,0,5,1350604800,Lego candy,The Lego candy was aswesome. It was for my sons 8th birthday party. I used it to decorate cupcakes and the rest was given to the guests.The kids loved how it tastes and how it sticks together like real legos. I would definitely purchase this again!,lego candy aswesome sons th birthday party used decorate cupcakes rest given gueststhe kids loved tastes sticks together like real legos would definitely purchase
210099,B000CSCOW2,AZPHCXHMS3ATD,Robert F. Moore,0,0,5,1153008000,Special K - 38oz,The product is fantastic - great crunch and flavor.  The large box is more convenient and the price is great as well.,product fantastic great crunch flavor large box convenient price great well
31135,B007M83302,A1XKPUN6WTKQM2,"Pauly ""dvd guy""",2,2,5,1212451200,Popchips are the BEST,"Popchips are so much better than, say, potato chips with about 1/10th the calories and fat.  I have tried the variety case and absolutely love all the flavors.  Instead of chips and dip, I now have popchips plain or with fat-free dip or salsa and still loose weight eating something that I truly enjoy!!!  Popchips are the best tasting 120 calorie snack on the market.  It truly does replace your craving for salty, high fat potato chips, doritos, fritos, etc.  You may be amazed when you try these popchips!!",popchips much better say potato chips th calories fat tried variety case absolutely love flavors instead chips dip popchips plain fatfree dip salsa still loose weight eating something truly enjoy popchips best tasting calorie snack market truly replace craving salty high fat potato chips doritos fritos etc may amazed try popchips
103422,B001CU0N7C,A2UCZAWAN5QMJQ,Thomas F. Harper Jr.,0,1,4,1338595200,"Pretty tasty for what it is, maybe a little too big?","High in protein, low in fat, not greasy but you know you're eating a meat snack.  Smoky flavor is pretty good but I find that about 3/4 of the way through I'm about done with it, it starts getting just a bit too dry and a bit too bbqy.  I've been breaking them in half and eating the other half later.  My dog was quite thrilled with it when I left it on the table.  After reading that it was the #1 sports nutrition meat snack on the label, my 7 year old son started requesting them for his school snack, then began asking for extras for his friends.  I wonder if there is a #2 sports nutrition meat snack?<br /><br />I use these and several similar products to boost my protein intake on days when I'm running a bit low.  Perfect as one of a handful of tools suitable for that purpose.",high protein low fat greasy know youre eating meat snack smoky flavor pretty good find way im done starts getting bit dry bit bbqy ive breaking half eating half later dog quite thrilled left table reading sports nutrition meat snack label year old son started requesting school snack began asking extras friends wonder sports nutrition meat snackbr br use several similar products boost protein intake days im running bit low perfect one handful tools suitable purpose
